Vals,Colour
13.67710583388397,BLUE
13.893195883232977,BLUE
13.76544245577465,Green
13.491582020191215,Purpal
13.27278661454626,Purple
13.642364307285571,BLUE
13.204543474263173,Purple
13.351714952332653,Green
13.642372799234021,Green
13.657643348237632,Purple
13.232325945644808,green
13.898132960202334,Blue
13.756123297495156,green
13.208845949664127,Blue
13.726691492551708,Blue
13.8520543155901,Red
13.243705225668975,Purple
13.357924846612117,red
12.836506180250062,Green
13.905242703807781,BLUE
13.542763748638663,Red
13.452911327996611,BLUE
13.821568903900832,Red
13.478914144112284,Blue
13.561746624055821,Red
13.940548072275298,Red
13.672713844116286,Green
13.51412093263469,green
13.168653167123304,Purpal
14.09143297409123,red
13.274551379933495,red
13.46677398182486,green
13.221864063696092,BLUE
13.338646046747161,Red
13.583217260469847,red
13.455575784257387,Purpal
13.676556520390528,BLUE
13.38976839545043,red
13.741363089670242,red
13.18656548821871,Purple
12.910792252523647,Red
13.2302105171513,Purple
14.025235918961836,RED
13.748640438554316,red
13.690878558447387,Green
13.353487486797691,green
13.404128061404502,RED
13.244769317280464,Blue
13.735353831220157,red
13.789567544157677,Red
13.49162341564296,RED
13.924589112526741,Red
13.583767315200713,Green
13.484055728031664,Green
13.321262235855657,Red
13.61279156224366,green
13.401984339258332,Red
14.166455870585707,RED
13.5079020674888,Red
13.590455512285892,BLUE
13.931020000644013,Blue
13.69715219747427,BLUE
13.348378964151018,Red
12.648174242044232,BLUE
13.451364091462398,green
13.812591243537314,Red
13.489306902982456,Purple
13.67612672654306,RED
13.39164578772396,RED
13.545155064427742,Red
13.50510388812145,BLUE
12.853826659778885,BLUE
13.367013485679104,red
13.432819096550941,Purple
13.80702174648537,RED
13.699833620084362,Green
13.670334803955931,Blue
12.93677362628094,Purpal
13.684698454857125,RED
13.126754877287124,RED
13.808157237745549,Purple
13.248299249566537,Green
13.111262520201897,green
13.0600397737882,Blue
13.245353849818212,Purpal
13.4196940032981,red
13.14052558897257,Green
13.629493934435224,BLUE
13.28972618543049,Blue
13.637350122995684,red
13.621269809520365,Purpal
13.006671251190683,red
13.350070768741213,Purpal
13.305717839052857,BLUE
13.499695209906161,Purpal
13.178907500441363,Green
13.508689861760595,Green
13.796089830880093,green
13.423511557356667,Purple
13.22127878251825,Purpal
13.334912004121957,Red
13.773699158251906,BLUE
13.007395388208756,Green
13.491651875366487,Red
13.46551935537262,Purpal
13.448611257153231,BLUE
13.677339302774495,BLUE
13.659170956971054,Red
13.110128931196536,BLUE
13.405068463674078,Blue
13.717302456909104,green
13.634485616064948,green
13.626135703315538,Purple
13.156397451270233,Blue
13.551213026892377,Purple
13.894974061838228,Purple
13.205445309912415,Green
13.601954830553701,Green
13.653145229793617,Green
13.509474428190804,red
13.591022383683286,red
13.12725891737437,RED
13.071562605159211,Red
13.149467587769496,Purple
13.596285032140722,Red
14.253721273115017,Purple
13.771918024887254,Purple
13.832941899738527,green
13.350526628007822,BLUE
13.180170065850426,RED
13.500847657862023,Purple
13.341619335071977,Purpal
13.372919685535036,Red
13.489598459454047,Purple
13.79268712519522,red
13.390222832968817,Red
12.915137196439534,Purple
13.508371755872676,Purpal
13.228520695921677,Purple
13.320410023070952,BLUE
13.037914894953976,BLUE
13.772333695263791,BLUE
13.306115532641252,Red
13.558595197908994,BLUE
13.554752121746164,green
13.599546896783822,BLUE
13.64150051933565,Purpal
13.709619001885336,RED
13.13514897845478,Green
13.45731945910544,Red
13.708947654097242,green
13.110898677509352,green
13.626573937068853,Blue
13.747612138793934,Red
13.156912942202566,red
13.551601451238241,Purple
13.940726200158755,Purpal
13.515755636319497,green
13.770404390162507,green
13.490775842786169,Green
13.27075123108656,RED
13.145568583442052,green
13.118946197359777,Purpal
12.908021078785033,Purple
13.306429732498443,Blue
13.19383393656501,RED
13.652022586325836,RED
13.667167458574743,Green
13.552981434284076,Purple
13.524167473118282,Purple
13.089123340180986,Blue
13.695455920325942,RED
13.549219559334146,RED
13.45293505345362,Red
13.371591944996632,RED
13.445086736765542,green
13.562136172310371,Purple
13.671129175518428,green
13.827453599046807,red
13.701084679010463,BLUE
13.244471061781755,green
13.561763703929852,Blue
13.861916000287024,BLUE
13.435351999248375,green
14.09559943865954,Purpal
13.632401829156268,Red
13.595002051792546,Red
13.981066685869985,red
13.403221831293894,RED
13.47789277013965,Purpal
13.150230659443957,Purple
13.349750205904731,Purpal
13.014553958234127,RED
13.518373105647887,Red
13.829492163830092,Red
13.612390246847393,RED
13.943583591110483,Purple
13.44209840682463,Purple
13.710873577905072,Purpal
13.30350772984971,Purple
13.254361652499124,BLUE
13.567080286143316,Purple
13.6730706567512,Purpal
13.306105761405801,Purpal
13.401508569144287,Purple
13.39058045696728,red
13.403462677428304,BLUE
13.22228316172775,green
13.655190768062388,red
13.852074357609357,Red
13.286979003112502,red
13.207436652150695,red
13.575486934966921,green
13.634757730090314,red
13.329916065400262,BLUE
13.492119015238834,RED
13.185052255312374,Purpal
13.118193516703582,Blue
13.628245697731785,Blue
13.668432536336272,green
13.488641428819367,Blue
13.660061889169505,Blue
13.508253425271968,Purple
13.088053969622931,Blue
13.979174872576653,red
13.231297972000343,Purple
13.354308172679941,Red
13.55348745748153,Purpal
13.165116461333474,BLUE
13.300580517675499,Purple
13.995399515561828,green
13.383188785530913,BLUE
13.37102608968438,green
13.256959285567413,Blue
13.898284648408152,Red
13.592580701205481,Purpal
14.024190366318075,BLUE
13.272006992064945,Purple
13.165614363299701,RED
13.982776659041597,Blue
13.550729451298185,red
13.562982461682844,Purpal
13.417735682200948,Red
13.50683179838376,green
13.376962872026037,red
13.667207470951678,red
13.483191046018213,Purpal
13.19542669187458,BLUE
13.632262882027971,RED
13.517504215078357,Purpal
13.546512867489225,green
13.453505224753502,RED
13.583326071172276,Green
13.217847431266326,Purpal
13.691338029507605,BLUE
13.314150880939578,Purpal
13.686027232802322,BLUE
13.199104204504799,green
13.289527321335905,Green
13.416828517385091,Blue
13.528599290581711,red
13.495763102202872,red
13.692932926598604,Green
13.591912058491594,red
13.936152904061586,Red
13.512109786747647,Blue
13.582890764655911,Purple
13.437091922782995,Purpal
13.32453744252188,Blue
13.325690914923033,Purple
13.786856761373046,Blue
13.38631294247521,Blue
13.494638889772442,green
13.548978605532923,Purple
13.636818728111405,Blue
13.144756147297874,RED
13.553506850040474,red
13.229679452900317,Purple
13.671645803430799,Blue
13.787693821000278,Purpal
13.79678033048582,RED
13.842339952874381,red
13.624694056311439,green
13.602614100546056,BLUE
13.794340487490492,Blue
13.5613716030629,Purple
13.599431157350485,Blue
13.343660530288763,red
13.239054799716463,RED
13.328818741388676,BLUE
13.696106801855601,green
13.700983082257305,BLUE
13.385123510191663,green
13.37791868510588,RED
13.355900241192976,Purple
13.314766391370234,Purpal
13.35727076501738,green
13.645621557066894,Purpal
14.15083669071753,red
13.486215852249456,Purpal
14.110427607784734,Purple
13.953466112208598,Green
13.973490499990632,Green
13.854857534247342,Purple
13.197115288797478,Purpal
13.527596322330614,Red
13.400783848010577,red
13.734734204821846,red
13.187254403792932,Purpal
13.466369646102018,BLUE
13.57524333736113,Green
13.708036059355459,Blue
13.517455871450359,Red
13.235470199757584,Red
13.546718562311957,Purpal
13.288660698669707,green
13.336400430051066,RED
13.312249805304878,BLUE
13.253411610969706,green
13.45171140933227,Purpal
13.31559501072092,Blue
13.531294119437378,Red
13.32679282161271,Green
13.72904683572338,Green
13.76083553017418,green
13.522887806350043,red
13.680685011580148,RED
13.591905895710015,Purpal
13.427220529164376,Blue
13.642866248020707,BLUE
13.21169257985217,Blue
13.609954988919637,Green
13.127715134463901,Green
13.660519386647276,Green
13.427347690827806,green
13.421508771558217,Purple
12.827877631829345,Red
13.623731882204538,Green
13.307743385694042,green
14.110820978522216,Green
14.040336193188368,red
13.248704754361231,green
13.462415950704253,green
13.629176015531628,RED
13.20928447059171,Blue
13.823435713599998,Blue
13.710712715098937,green
13.426552488191735,RED
13.576133230540717,Green
13.223777883535991,Purple
13.176214415866121,RED
13.446390642955751,Red
13.311798011592891,BLUE
13.113679535052027,Red
13.516824667200031,BLUE
13.647537513572741,Purple
13.54556213947957,Red
13.521553513794504,RED
13.588435351918253,red
13.764786886023444,Blue
13.700724641132819,BLUE
13.612915095325146,red
13.834745614690023,Blue
13.407037432423376,Purpal
13.455111933285005,Purpal
13.658920364595308,green
13.756233191071221,Purpal
13.833841567526557,BLUE
13.719015430647465,Green
13.61696293923689,green
13.597538241930284,RED
13.646428468720666,Purpal
13.97202714025239,Green
13.741645138238981,Purple
13.769940538409978,red
13.714354875182531,RED
13.734103933524574,green
13.511809965621932,Blue
13.621096593773998,RED
13.510931361775892,BLUE
13.364241353809243,Red
13.69598563992272,Blue
13.77122741620122,Red
13.36575640466512,Purple
13.522595881970877,Red
14.056073783478966,Red
13.430431175491358,BLUE
13.302554168422608,Purpal
13.360352755678956,Purpal
13.367020176628903,Red
13.463506548800731,Blue
13.677928953040144,Red
13.43445997309048,Red
13.246426783671617,Blue
13.283634295529681,green
13.590957408042946,Red
13.66433609985918,Blue
13.250357212344594,RED
13.480397518587498,Green
13.273291959765094,Purple
13.08255032067142,red
13.322089203290456,Red
13.1349324601564,RED
13.045378791903417,RED
13.823939550781151,red
13.459324163984073,Blue
13.580151596073358,RED
14.067113379682585,red
13.393354534096435,Blue
14.186427096027035,RED
13.806085390148451,RED
13.248815410580999,Red
13.200654043292772,green
13.73535640845763,red
13.319118517932592,Blue
12.937547886780706,Green
13.451710877215006,Green
13.584611871768224,Purpal
13.33574681501116,Green
13.431522007580417,Blue
13.543219401981115,Purpal
13.825159986930064,RED
12.984867754707002,Purpal
13.452843583653916,RED
13.520175252932162,Red
13.284615139729624,Purple
13.459984791815127,green
13.388325997854638,RED
13.689853198966078,Purpal
13.37203661344771,Red
13.77696368806653,BLUE
13.387787378237526,Purple
13.595635856023062,RED
13.437171907273501,Blue
13.81411932140914,red
13.738582631978138,Purple
13.302371008145632,BLUE
13.44303204679241,Purple
13.465832796258057,green
13.966111072334886,Red
13.698242494385651,green
13.64083711040405,Blue
13.371125105307923,Red
13.852613798553216,Blue
13.341214237494085,Purple
14.129705205386146,Red
13.240516863320776,Purple
13.441412752945233,Purpal
13.297924659986121,green
12.968851314242538,Purpal
13.287368676958872,Blue
13.452459619341841,Green
13.24395244129056,BLUE
13.223612060420144,Green
12.94124732471194,Green
13.378014556133868,RED
13.157885911151883,red
14.115423195380232,Red
13.268327543188565,RED
13.481770339102455,RED
13.536747304293337,Red
13.445849554568338,green
13.133784420445872,RED
13.565726810414853,green
13.453340119838774,Purple
13.406970331168183,green
13.15761964084938,green
13.952986972520376,Green
13.497441970961563,Purpal
13.496970747755183,red
13.205989419952731,Blue
13.129195553054067,Red
13.452907091892541,BLUE
13.620523679301145,RED
13.852640264960214,Blue
13.563926428139106,Red
13.541893348483343,Red
13.506628031430144,Purple
13.95410984040411,red
13.890472357468287,BLUE
13.364642832031918,green
13.86209466342907,Purple
13.326692421487925,Purpal
13.549535294007812,RED
13.510453769143078,green
13.121691240076705,Purpal
13.1258291958117,Purpal
13.543448428693855,Green
12.832445064853843,red
13.656522021434048,Green
13.664983469726472,green
13.612920220460273,Purple
13.598930382023656,RED
13.967353463919586,RED
13.113728129952175,RED
13.793059847855156,Purpal
13.393401170659796,RED
13.64852479261617,Red
13.713677819792332,RED
13.046020299324,Purple
13.654530721496245,Blue
13.154295395517428,Purpal
13.178760007958111,Blue
13.713013680643181,Purple
13.425278467140621,green
13.665919710413621,RED
13.306612015939066,Purpal
13.559277908617838,Red
13.473820565618139,Green
13.1756836297421,red
13.314884058996098,Purple
13.266271030465585,RED
14.041548425006571,Blue
13.320671955088576,Green
13.632620413012416,BLUE
13.760937319575425,BLUE
13.32486221694632,Green
13.66059207134489,Blue
13.36743534070159,Green
14.044684616628766,Green
13.85529365602021,RED
13.916125488495472,green
13.385403189157752,green
12.912265718724734,Red
13.944907486213964,Blue
13.205212725776004,Red
13.60055970096477,red
13.707727743487666,red
13.497354381341118,Blue
13.241110207119621,RED
13.653499880714648,RED
14.033696830421011,BLUE
13.466545439022965,RED
13.695006518452041,Blue
13.82194337307385,Purple
13.743957710668068,BLUE
13.541414382382838,Purple
13.943256231875031,Blue
13.382291507313031,Purpal
12.995144018236114,red
13.517201056896178,Purpal
13.419175091761108,Green
13.024035988336104,red
13.697782402893498,Purpal
13.541934298806815,green
14.027141169602634,BLUE
13.538886767378684,green
13.318703210669706,RED
13.511841976065769,Red
13.670815566516701,green
13.488146961795386,red
13.626062030315692,Blue
13.638845746883127,red
13.846222764457801,green
13.852321757316843,Blue
13.758073010075437,Purpal
13.037764510009692,Purpal
13.512204765396928,red
13.213754647691866,red
13.414661882524193,RED
13.608580022037951,Red
13.793474222270626,Green
13.569673146865998,Green
13.399512864770088,Purple
13.644088580292122,RED
13.82505871566414,RED
13.804445050085293,Purple
13.516208631566996,RED
13.307381869162897,RED
13.619138988887741,Blue
13.382394024222643,Purpal
13.681831016534843,green
13.360935982756098,RED
13.64294680515766,RED
13.364146842158796,RED
13.738768979622044,red
13.21236742652058,Green
13.47039186222125,RED
13.496087058446017,Purple
13.46481052363108,green
13.579048661496276,Purpal
14.157739863996608,Green
13.464305206610584,Purple
13.393186762386692,RED
13.282413611139377,RED
12.966805920795922,green
13.694447172761465,Purpal
13.393772100107213,RED
13.441926137412624,RED
13.418632101095811,red
13.778064033989141,RED
14.168605244221501,green
13.477150087351706,RED
13.64755222856664,Red
13.26249061431854,red
13.332388335189788,RED
13.62712003894793,Blue
13.194864573754575,Purple
13.92705884896671,Blue
13.527782985091784,Purple
13.592149817237807,red
13.633583424932576,Purpal
13.950055871230255,Green
13.314487370734255,RED
13.403978527005108,RED
13.620314299028862,Purple
13.533029754938239,Purpal
13.617732177185461,RED
13.314590040561007,BLUE
12.97073602281212,BLUE
13.524244256450599,Purple
13.76841752727594,Purple
13.622861852553523,RED
13.74578332975528,red
13.814332781425333,Blue
13.579691648163921,Purple
13.104999607776518,green
13.659509900629954,BLUE
13.441703157195334,RED
13.270372978597182,Green
13.652070169394452,Red
13.131511053775558,Blue
13.978376902980381,Green
12.97136062705936,Red
13.365271247053629,Red
13.325938504539424,green
13.601606202392178,red
13.97849909547852,BLUE
13.540852847342414,Blue
13.809134939217813,Red
13.452842644499108,Purpal
13.580056739665975,Purple
13.521661531317786,Purpal
13.340183872032303,red
13.33518398227773,RED
12.961781278811285,BLUE
13.48200260174627,Purple
13.37526356360811,BLUE
13.038916926602453,Purpal
13.701589381898371,Green
13.546869768075334,red
13.060175619390728,green
13.52418451708819,Green
13.387865710472851,green
13.634865670856337,red
13.515406264586266,BLUE
14.000355469010783,green
13.672910386478333,Purpal
13.703073040830348,Green
13.44198280567133,Purple
13.721315713101502,RED
13.929215177474141,red
13.746974959761622,Blue
13.255267333087646,Purple
13.312796794144985,Purple
13.82905768321316,RED
13.179400825417232,Green
13.396581099256957,RED
13.770676532645652,red
13.877299556718044,Blue
13.416879781122407,Purple
13.539918830192189,BLUE
13.75047853256848,BLUE
13.44573181098781,Purple
13.201707054354916,green
13.619324057720538,red
13.042480564261024,RED
13.449986599602011,green
13.409207283809824,RED
13.600188963466836,Blue
13.455851413054231,BLUE
13.85211417548009,Purpal
13.518735374957668,Purpal
12.966811837100536,green
13.459455017798081,red
13.454836497173685,red
13.403121320834692,green
13.053471418882033,Blue
13.745654814764233,Purple
13.332716725488262,BLUE
13.183799488375557,Purpal
13.49684250648228,Blue
13.665447020180963,Green
13.278247421449315,red
13.934346025608391,Purpal
13.0447460801506,red
13.723955908623594,Blue
13.63003531074023,Green
13.42020144250163,Blue
13.217799732366318,green
13.316145861991424,Blue
13.502137555482988,Red
13.54932990723674,Blue
13.456165517356014,Red
13.353832933104858,BLUE
13.399886423801616,RED
12.823201557846765,RED
13.249796026835767,Red
13.431357052269664,red
13.350664913845054,green
13.275012331660578,red
13.82647863913053,Blue
13.828450557894823,green
13.847419323575922,Red
13.786453374151817,green
13.664014282066393,BLUE
13.610737249978038,Blue
13.257248341719064,Green
14.04776399254147,RED
13.509039748437747,Green
13.375955902415675,Blue
13.472710860234805,BLUE
13.311311601428427,BLUE
13.707988686273875,red
13.192375103910967,Purple
13.156922585747903,RED
13.634921112517574,Blue
13.462296153511843,Purple
13.525812460457833,Purpal
13.372040004130772,Blue
13.30777143345276,Purple
13.404105462465654,Purpal
13.644562507419477,red
13.145054139882551,Red
13.285704112386373,Purpal
13.529633841194668,green
13.265845132360254,Red
12.86671370381049,red
13.156436352584121,Purpal
13.679255054322425,Red
13.403027701918802,RED
13.436367489953879,BLUE
13.739593766754378,Red
13.684262119422401,RED
13.939218250529347,green
13.38025816749209,green
13.431095705085274,BLUE
13.015805605506583,Purple
13.722502980889325,Purple
13.186308096526657,RED
13.657265519081013,BLUE
13.107809163015435,Green
13.592926470123453,Purple
13.277835821887771,Blue
13.26184621314078,Blue
13.653544523066893,red
13.481716083925803,RED
13.345341653179241,green
13.67083933381398,BLUE
13.445826016817436,Blue
13.456771789245806,RED
12.96439169889396,Purple
13.195487789047883,RED
13.745968477847832,BLUE
13.562341421116938,Purple
13.330859607047514,green
13.603529106175369,Blue
13.230592749836233,Purpal
13.237601811778464,Blue
13.783072295311933,Purpal
13.415413431035183,RED
13.44048332578703,red
13.921252592085483,Green
13.463771138183476,Purple
13.580208214706868,Purple
13.334826538392393,Purple
13.427530163883201,Purple
13.545575858852153,Purple
13.522409363450544,BLUE
13.417117227622998,Green
13.730808075222075,BLUE
13.37776864517547,Purpal
13.596084219155027,Red
13.648661037801133,Purpal
13.985232859914932,Green
12.895196377200534,Green
13.342186518102963,BLUE
13.680768695168637,Purple
13.328084308026884,Purple
13.586739163909484,green
13.941371197449591,Green
13.848287314474452,Red
13.09220834712992,green
13.547665688633428,RED
13.468450942179821,Purpal
13.225633068608827,Blue
13.689007939485026,Purpal
13.648487170457192,Purple
13.757504399793607,Purple
13.659258174036827,red
13.223148019721616,red
13.267533783721802,red
13.263454830072177,green
13.791447802303373,BLUE
13.42994332529129,Green
13.554436398647174,RED
13.7920453061027,Purple
13.706968470546181,Red
13.48178640977426,Purpal
13.59513229956017,BLUE
13.696880182082551,Purple
13.490489901453811,Purpal
13.494547712608673,Red
13.305268846048385,RED
13.453675253894395,Red
13.566282986514483,Red
13.384817543926285,Red
13.545125590582898,Blue
13.524526697852238,RED
12.966998850850084,Red
13.33250360951244,RED
13.61545018433688,Green
13.257677290143219,Green
13.402497362110203,red
13.382615959910555,Red
13.19307748548108,Red
13.76840498404465,BLUE
13.599255420548228,BLUE
13.630298936401224,Green
13.45979333585582,RED
13.29789197086282,Purpal
13.164064431565753,Blue
13.241265593889453,red
13.21587726237567,BLUE
13.561181970431372,Green
13.22197496516896,Blue
13.252893002234468,Green
13.80612560023131,Purple
13.458785951039077,green
13.37013675973915,Blue
13.466310511757102,BLUE
13.56600293293742,RED
13.5545351231653,RED
13.346364905585758,Blue
13.683287147347577,green
13.599044100564404,Green
13.749786663145011,green
13.57767310550954,RED
13.451490594146736,Green
13.773339354871126,red
13.273520798765201,Purple
13.431813973797833,red
13.82713049114029,BLUE
13.272823425180888,green
13.468429767323904,green
13.478673178304948,green
13.502851408473882,RED
13.658351446889375,green
13.097831244464158,Purple
13.59959184358832,Purple
13.283308640986035,green
13.554952764504985,Green
13.568334669958147,BLUE
13.64715313660876,Blue
13.145050406364076,Green
13.638799243669353,green
13.464467163114914,Red
13.705795258482911,Purpal
13.104250542852044,Green
13.364068715425261,Blue
13.69988559622912,BLUE
13.812210526905326,BLUE
13.411664580361867,Red
13.4095725281041,Red
13.38952307404712,Purple
13.5831095416043,green
13.451880559427548,Blue
13.604959542300818,Purpal
13.513601492054544,RED
13.548023856777232,Purple
13.737043139057458,Red
13.091183449766875,Purple
13.451588018966957,BLUE
13.444995524022068,Green
13.860483316117477,BLUE
13.617753751190552,red
13.391337877427867,RED
13.904062959700878,Purple
13.36341088617737,Blue
14.133585363951022,green
13.183963890450268,red
13.78541067191773,Green
13.609495602926486,green
13.442287438487634,RED
13.484307190728385,Purpal
12.98918153321945,red
13.544286965566636,Blue
13.554471644881845,Purple
13.252646033605707,RED
13.32641127666053,red
13.44042647543622,green
13.3308560236865,BLUE
13.609170814024917,Blue
13.67199614082522,green
13.765708530662816,red
13.453873503159581,BLUE
13.941369127444964,Green
13.615577566120952,Purpal
13.75840586779898,Red
13.154924486220055,Green
13.280965133534078,Purpal
13.463962681084293,BLUE
13.385397784316982,Blue
13.391301576408775,BLUE
13.079174308232778,Blue
13.436608548339315,RED
13.611158824485672,Purple
13.871352607552594,Purple
13.591036137197942,red
13.56855560211009,Purpal
13.600442245273381,RED
13.380177533617061,Purple
13.542956365510026,Purple
14.044113131760932,red
13.43403705711567,red
13.183245765642128,red
13.233619830381666,green
13.726752964646005,Purple
13.346853701327637,Purple
13.488494631126858,BLUE
13.443990248057225,Green
13.628730099422824,Purpal
13.26642016689358,Green
13.83576100593241,RED
13.949842485944168,Blue
13.403117811556933,Green
13.46987417451274,RED
13.396685163966607,Green
13.085422420869608,Green
13.175827703357153,Red
13.759539971909339,Blue
13.467321006765715,Blue
13.51151695510313,green
13.394238848416348,Red
13.334957900528847,Purpal
13.597438748489805,Green
13.925011517429478,red
13.338354961182352,Blue
13.293669595052504,green
13.617953885758234,red
13.500752168481556,Red
13.688561362018624,Blue
14.316043873128485,Purple
13.697504925247177,Red
13.265826825502884,Purpal
13.091069205795825,Green
13.431934274515638,RED
13.651201166117855,Blue
13.155228780197806,red
13.49421902366071,Green
13.537569668535084,Red
13.450906744921454,Green
13.484848665818523,Red
13.163607103025313,Blue
13.66820041910759,RED
12.915328962357525,green
13.425946272885793,Purple
13.57479203446472,red
13.232044258403139,Blue
13.642929050249193,green
13.324164335301738,RED
13.556919603039977,Red
13.508218348367812,RED
13.690447569971125,Green
13.168073672015213,Purple
13.605110136416385,Blue
13.365518194861401,red
13.289970889109543,RED
14.060341296200617,RED
13.580797789492871,Purple
13.34195140491874,Purpal
13.434315579339415,Green
13.569073088399879,green
13.523445963231713,Green
13.359810679175117,Red
13.562977978719264,RED
13.578120909846395,Purpal
13.919113809592023,Green
13.527298752557481,RED
13.461562895689576,Green
13.430047139567117,Green
13.236543691372007,green
13.594728983338146,green
13.593116978256812,Red
13.36725051243967,green
13.811145404902101,Purpal
12.98056186345527,Red
13.46369946652451,Red
13.993314874338018,Red
13.390830654257191,Green
13.440868102137335,Green
13.619326904150382,red
13.337032240645495,Purple
13.175515684212673,red
13.544559733807281,BLUE
13.863665308893367,Purple
13.902956451270247,Green
13.32059077026201,red
13.676577308387433,Purple
13.423214963382252,BLUE
13.463344634039401,Green
13.504772330491174,Green
13.624346570226068,Green
13.90511755651412,Red
13.33598328226272,Purpal
13.418476415000887,red
13.477069476173548,green
13.591211725847511,green
13.672115243249763,green
13.427121246908393,RED
13.700270669374857,Green
13.570261823045912,Purple
13.940885608796168,red
13.365913772969555,Blue
13.850553183284377,Blue
13.513410944208892,Green
13.938106412504826,BLUE
13.338902551875767,Purpal
13.171922146580632,BLUE
13.730098941821342,Purple
13.952217329293001,Purpal
13.28529531179389,Green
13.314336709273698,RED
13.722666666189733,RED
13.264449725738913,BLUE
13.586421793107737,RED
13.43885714914282,red
13.1200607751514,Blue
13.183819869568781,red
13.364081490264908,RED
13.540063913260354,red
13.659266594050864,Purple
13.546578516712733,Green
13.820033336968931,Blue
13.409991433855564,red
13.865166119455619,BLUE
13.114395597855781,BLUE
13.156461150488965,green
13.70791593902622,Blue
13.617366368006974,RED
13.591415504297332,Purpal
13.264315112041108,RED
13.415230809720494,BLUE
13.530336720229696,Red
13.484834686556043,Green
13.726486998945736,Purpal
13.247371306245463,Green
13.400567553007047,RED
13.546749215042691,Blue
14.290818398095476,red
13.837540412299962,red
13.396494871356507,Purple
13.856909427615628,RED
13.529017976778586,Purpal
13.32215264041815,BLUE
13.399187892523285,Red
14.007459941304127,green
13.390645904383227,Purple
13.484288420575001,Purple
13.918615723330772,Purple
13.847671199200013,BLUE
13.145502957125037,RED
13.433521784956449,green
12.986464080135663,red
13.317822590970891,Purple
13.467388794623053,Blue
13.9276144400344,Red
13.48228930635988,green
13.589665939312745,RED
13.233411896400817,Red
13.722019635819863,Purpal
13.792828382930087,Red
13.545387410409905,Blue
13.215373770738779,BLUE
13.704963508336888,Green
13.41202846001888,red
13.845516592896224,Green
13.571672192382996,RED
13.604404075099175,Purple
13.406378764451437,green
13.634387850161223,BLUE
13.652789964886007,red
13.4358647188,red
13.616550073582152,red
13.317553380970205,Purple
13.090931021336448,Green
13.229468995424248,BLUE
13.450658188987363,RED
13.292928930930104,Red
13.642170347649747,green
13.748121413267471,Green
14.070452525375831,green
13.730813442866798,Purple
13.288241629440083,red
13.818239500525081,Red
13.78988014847062,red
13.615202289360596,Purpal
13.644450421387977,Purple
13.169508780135643,RED
13.849988366178774,Purpal
13.661694986538915,RED
13.224052064067473,Purpal
13.44582216278253,Blue
13.526651894586057,Green
13.2193334235259,Purpal
13.442879656573893,RED
13.256377347693437,BLUE
13.605146497646876,green
13.360009203196678,Green
13.42822619499536,Purpal
13.856041734308801,Purpal
13.524847678489829,Green
13.36731617896617,Purple
13.933431961884476,Purple
13.642166264135069,green
13.658153609797631,red
13.609218088963267,RED
13.665395806125547,red
13.455880671200862,red
13.26728567565517,BLUE
13.594107577034433,green
13.726800639025457,Purpal
13.515878407236073,Green
13.470410733127606,RED
13.118588246469091,Purple
13.314973095684576,Red
13.54259441272727,green
13.516308769626571,Red
13.669632106684968,green
13.30163730704786,Green
13.494286463255314,RED
13.40923692047891,green
13.25299055041624,Purple
13.838871757655406,Green
13.391722546480403,Red
13.634438634188951,red
13.51436295000234,BLUE
13.322877120980518,green
13.624914449880998,Purpal
13.750043262344977,RED
13.429563046972987,BLUE
13.297109898985891,Purple
13.16695928441855,BLUE
13.64282967889659,Blue
13.77322134049041,RED
13.496448393350178,Purpal
13.443941729414531,Purpal
13.167723361242298,RED
13.37466058623459,Purple
13.517822133186841,Purpal
13.592050626671513,Purple
13.353159097084081,BLUE
13.773244442172338,RED
13.583356812719712,Purpal
13.438395657860692,Red
13.713135140307518,Purple
13.694301368113455,Purpal
13.410236567212718,RED
13.355907130153262,RED
13.75360481296044,green
13.717113709725351,red
13.228367406635262,Blue
13.523568077787068,RED
13.80305839912816,RED
13.46256531749224,Purple
13.44603165816565,Blue
13.650203432267677,Green
13.764577599569721,Purple
13.744355162751553,green
13.564932072108982,red
13.271338804768744,Green
13.973023230280187,green
13.518694067809875,red
13.5773311099295,BLUE
13.208604041112627,Blue
13.678723370418556,red
13.220661104812766,BLUE
13.583406772146998,RED
13.635144755613605,RED
13.658589576928665,Blue
13.329417293081627,Green
13.58241443385384,BLUE
13.272678145121281,Blue
13.785550632101,Purpal
13.601660818941683,green
13.716045587573827,RED
13.323561511523271,BLUE
13.669715011362134,Purpal
13.680567335474787,Red
13.783848881321043,Purpal
13.394849534033273,green
13.797038915636671,green
13.480108609223863,green
13.457870519827903,red
13.448089546577987,Green
13.465666945750392,Purple
13.139705994832702,Purple
13.370308098346567,Green
13.020837248248549,Purple
13.101535712386091,Green
13.01894184558126,Green
13.1823938432643,red
13.118358110248294,Blue
13.444430026124811,RED
13.268902715712011,red
13.245571453489976,red
13.687976830261327,Blue
13.701548364780027,Purple
13.814316504910156,Purpal
13.935080794946261,Red
13.478796409650236,RED
13.620617906196244,Purpal
13.63794700555485,red
13.403517828201668,Green
13.610562376781516,Green
13.562014600377008,BLUE
13.33658720440507,Blue
13.281148701526131,red
13.392925861294601,Purple
13.827698204512138,RED
13.0276026697819,RED
13.250468257556612,Purpal
13.593564549349032,Red
14.066347745687133,BLUE
13.187171727024237,Purple
13.180967223893983,green
